image,class,config,psnr,ssim,mse,rmse,mae,ambe,ncc,uqi,delta_e,enh_brightness,enh_contrast,enh_entropy,enh_eme,enh_avg_gradient,enh_laplacian_var,enh_colorfulness,enh_edge_density,enh_michelson,orig_brightness,orig_contrast,orig_entropy,orig_eme,orig_avg_gradient,orig_laplacian_var,orig_colorfulness,orig_edge_density,orig_michelson,cii,entropy_gain,sharpness_gain,eme_gain,colorfulness_gain
esophagitis_02.png,esophagitis,upsample:bicubic,27.3874,0.8789,92.8298,9.6348,7.0536,2.8434,0.9582,0.9504,3.0619,40.9835,31.5191,6.0965,54.9185,20.6491,102.9676,45.4856,1.1398,1.0,38.1401,28.3411,6.0496,50.8768,14.0106,57.2193,40.757,0.029,1.0,1.1121,0.0469,1.4738,1.0794,1.116
esophagitis_02.png,esophagitis,upsample:lanczos4,27.3804,0.8803,92.9027,9.6386,7.0598,2.8851,0.9582,0.9504,3.0422,41.0252,31.4963,6.1018,55.0156,20.5382,105.516,45.4792,0.9247,1.0,38.1401,28.3411,6.0496,50.8768,14.0106,57.2193,40.757,0.029,1.0,1.1113,0.0522,1.4659,1.0813,1.1159
esophagitis_02.png,esophagitis,upsample:nearest,27.7281,0.8803,85.8421,9.2651,6.8347,2.6838,0.9607,0.9537,2.9497,40.8239,31.3098,6.0988,54.8314,20.4562,134.9893,45.2316,1.1551,1.0,38.1401,28.3411,6.0496,50.8768,14.0106,57.2193,40.757,0.029,1.0,1.1047,0.0492,1.4601,1.0777,1.1098
esophagitis_02.png,esophagitis,upsample:none,27.7637,0.8923,85.187,9.2297,6.7521,2.1522,0.9585,0.953,2.9797,40.2923,31.0691,6.0649,55.0691,20.4656,134.4626,44.7418,1.1948,1.0,38.1401,28.3411,6.0496,50.8768,14.0106,57.2193,40.757,0.029,1.0,1.0963,0.0153,1.4607,1.0824,1.0978
esophagitis_02.png,esophagitis,sr:none,26.6744,0.8534,109.8947,10.4831,7.8114,2.7379,0.946,0.9398,3.4422,40.878,31.0588,6.4883,58.3037,23.9971,133.5389,44.9509,1.8387,0.9823,38.1401,28.3411,6.0496,50.8768,14.0106,57.2193,40.757,0.029,1.0,1.0959,0.4387,1.7128,1.146,1.1029
esophagitis_02.png,esophagitis,sr:lanczos_detail,25.9863,0.7627,128.8675,11.352,8.542,2.8257,0.9364,0.9296,3.7847,40.9658,31.2263,6.5829,65.5972,27.6194,587.6072,45.2878,4.2282,1.0,38.1401,28.3411,6.0496,50.8768,14.0106,57.2193,40.757,0.029,1.0,1.1018,0.5333,1.9713,1.2893,1.1112
esophagitis_02.png,esophagitis,sr:ibp,25.6905,0.72,137.9142,11.7437,8.8765,2.9444,0.9321,0.9249,3.9593,41.0845,31.2939,6.5927,73.9492,28.2034,916.5904,45.4068,4.3991,1.0,38.1401,28.3411,6.0496,50.8768,14.0106,57.2193,40.757,0.029,1.0,1.1042,0.5431,2.013,1.4535,1.1141
esophagitis_02.png,esophagitis,sr:unsharp_sr,26.3688,0.8155,117.8235,10.8547,8.1626,2.9299,0.9425,0.9358,3.6388,41.07,31.139,6.556,60.655,25.9557,257.6847,45.1074,3.389,1.0,38.1401,28.3411,6.0496,50.8768,14.0106,57.2193,40.757,0.029,1.0,1.0987,0.5064,1.8526,1.1922,1.1067
esophagitis_03.png,esophagitis,PAPER,27.0997,0.9035,100.0223,10.0011,7.3847,2.4232,0.9565,0.9508,3.216,42.3583,32.8689,6.1179,25.2185,21.5708,95.8873,45.7678,1.4435,0.9836,39.9351,29.981,6.0985,51.9993,14.6527,56.3212,41.5425,0.0183,1.0,1.0963,0.0194,1.4721,0.485,1.1017
esophagitis_03.png,esophagitis,space:yiq,26.3565,0.8983,149.722,12.2361,8.7452,6.2536,0.9651,0.9395,2.9504,46.1887,35.9297,6.0508,54.6464,21.5808,74.2841,40.7784,0.975,0.9843,39.9351,29.981,6.0985,51.9993,14.6527,56.3212,41.5425,0.0183,1.0,1.1984,-0.0477,1.4728,1.0509,0.9816
esophagitis_03.png,esophagitis,space:ycrcb,26.2713,0.8993,152.6021,12.3532,8.8351,6.4679,0.9654,0.9389,3.0533,46.403,35.9899,5.9967,24.7097,21.5478,75.6418,40.7765,0.7202,0.9843,39.9351,29.981,6.0985,51.9993,14.6527,56.3212,41.5425,0.0183,1.0,1.2004,-0.1018,1.4706,0.4752,0.9816
esophagitis_03.png,esophagitis,space:lab,26.4676,0.9058,146.0221,12.084,8.5472,6.3766,0.9697,0.9421,3.0338,46.3117,36.2624,6.1774,23.7796,22.5894,82.5834,42.0782,1.6083,0.9847,39.9351,29.981,6.0985,51.9993,14.6527,56.3212,41.5425,0.0183,1.0,1.2095,0.0789,1.5417,0.4573,1.0129
esophagitis_03.png,esophagitis,space:hsi,25.3459,0.9011,149.9983,12.2474,8.7461,5.773,0.9603,0.9376,3.7211,45.7081,35.6266,6.0586,24.9458,21.5231,84.9821,49.3782,0.7584,0.9843,39.9351,29.981,6.0985,51.9993,14.6527,56.3212,41.5425,0.0183,1.0,1.1883,-0.0399,1.4689,0.4797,1.1886
esophagitis_03.png,esophagitis,contrast:clahe_sk,20.9834,0.5662,409.5796,20.2381,17.3016,9.8075,0.8631,0.8325,8.2156,49.7426,35.0468,6.9027,47.1396,36.0935,490.9017,50.2069,5.6259,0.9706,39.9351,29.981,6.0985,51.9993,14.6527,56.3212,41.5425,0.0183,1.0,1.169,0.8042,2.4633,0.9065,1.2086
esophagitis_03.png,esophagitis,contrast:he,22.0661,0.6968,313.2543,17.699,15.3408,15.313,0.9786,0.9151,7.4858,55.2481,35.7165,6.9008,54.0079,26.2155,513.3044,52.1999,1.1642,1.0,39.9351,29.981,6.0985,51.9993,14.6527,56.3212,41.5425,0.0183,1.0,1.1913,0.8023,1.7891,1.0386,1.2565
esophagitis_03.png,esophagitis,contrast:bbhe,24.0375,0.7226,204.9912,14.3175,11.2382,8.0909,0.9608,0.9231,4.9705,48.026,37.2024,6.8012,24.3368,25.6699,200.053,51.6215,3.8879,0.971,39.9351,29.981,6.0985,51.9993,14.6527,56.3212,41.5425,0.0183,1.0,1.2409,0.7027,1.7519,0.468,1.2426
esophagitis_03.png,esophagitis,contrast:dsihe,23.9646,0.7025,208.8076,14.4502,11.5149,7.2844,0.9515,0.9183,5.0874,47.2195,36.9349,6.7782,24.4633,26.2061,217.0352,51.132,4.1321,0.9712,39.9351,29.981,6.0985,51.9993,14.6527,56.3212,41.5425,0.0183,1.0,1.2319,0.6797,1.7885,0.4705,1.2308
esophagitis_03.png,esophagitis,contrast:agcwd,25.7583,0.7988,136.5415,11.6851,9.7163,7.1514,0.9517,0.9306,4.4475,32.7837,27.6937,5.5006,16.2496,16.5753,62.1107,37.5054,0.9979,0.8966,39.9351,29.981,6.0985,51.9993,14.6527,56.3212,41.5425,0.0183,1.0,0.9237,-0.5979,1.1312,0.3125,0.9028
esophagitis_03.png,esophagitis,contrast:msr,26.8315,0.7965,109.443,10.4615,7.6534,2.6339,0.9527,0.9465,3.5423,42.569,32.9806,6.6817,26.9799,25.5544,179.7942,45.6143,3.2135,0.9854,39.9351,29.981,6.0985,51.9993,14.6527,56.3212,41.5425,0.0183,1.0,1.1,0.5832,1.744,0.5189,1.098
esophagitis_03.png,esophagitis,contrast:stretch,26.9882,0.903,102.9288,10.1454,8.351,7.3709,0.9985,0.9645,3.4313,47.306,36.7129,6.0241,51.9054,17.162,77.3503,50.8452,0.0992,1.0,39.9351,29.981,6.0985,51.9993,14.6527,56.3212,41.5425,0.0183,1.0,1.2245,-0.0744,1.1713,0.9982,1.2239
esophagitis_03.png,esophagitis,upsample:hu_wbi_literal,29.4141,0.9353,59.498,7.7135,5.6006,1.8209,0.9683,0.967,2.4547,38.1142,29.3125,5.9614,23.8957,18.7578,80.1532,40.9538,0.6058,0.9817,39.9351,29.981,6.0985,51.9993,14.6527,56.3212,41.5425,0.0183,1.0,0.9777,-0.1371,1.2802,0.4595,0.9858
esophagitis_03.png,esophagitis,upsample:bilinear,27.203,0.9108,97.6373,9.8812,7.2804,2.3521,0.9576,0.952,3.1715,42.2872,32.903,6.0971,25.1147,21.3256,87.5473,45.7703,0.9827,0.9836,39.9351,29.981,6.0985,51.9993,14.6527,56.3212,41.5425,0.0183,1.0,1.0975,-0.0014,1.4554,0.483,1.1018
esophagitis_03.png,esophagitis,upsample:bicubic,27.1628,0.8991,98.4805,9.9237,7.3708,2.41,0.9576,0.9517,3.2547,42.3451,32.9494,6.0052,25.1462,21.4803,107.005,45.8456,1.4328,0.9836,39.9351,29.981,6.0985,51.9993,14.6527,56.3212,41.5425,0.0183,1.0,1.099,-0.0933,1.466,0.4836,1.1036
esophagitis_03.png,esophagitis,upsample:lanczos4,27.1512,0.8998,98.7597,9.9378,7.3851,2.4604,0.9574,0.9515,3.2593,42.3955,32.9085,6.025,25.3373,21.3853,110.0018,45.8174,1.4359,0.9835,39.9351,29.981,6.0985,51.9993,14.6527,56.3212,41.5425,0.0183,1.0,1.0976,-0.0735,1.4595,0.4873,1.1029
esophagitis_03.png,esophagitis,upsample:nearest,27.6439,0.889,88.1902,9.391,7.0866,2.173,0.9615,0.9564,3.095,42.1081,32.7809,6.143,54.9983,21.4968,141.3921,45.3901,1.3779,1.0,39.9351,29.981,6.0985,51.9993,14.6527,56.3212,41.5425,0.0183,1.0,1.0934,0.0445,1.4671,1.0577,1.0926
esophagitis_03.png,esophagitis,upsample:none,27.477,0.9056,91.7328,9.5777,7.0783,1.696,0.9571,0.9535,3.0974,41.631,32.3408,6.1008,25.2131,21.5909,141.5279,45.0477,1.445,0.9835,39.9351,29.981,6.0985,51.9993,14.6527,56.3212,41.5425,0.0183,1.0,1.0787,0.0023,1.4735,0.4849,1.0844
esophagitis_03.png,esophagitis,sr:none,26.2846,0.8368,121.4444,11.0202,8.4746,2.2304,0.9439,0.9392,3.6813,42.1655,32.6005,6.57,58.192,25.2081,138.6812,45.2006,2.4796,0.984,39.9351,29.981,6.0985,51.9993,14.6527,56.3212,41.5425,0.0183,1.0,1.0874,0.4715,1.7204,1.1191,1.0881
esophagitis_03.png,esophagitis,sr:lanczos_detail,25.6004,0.749,142.1853,11.9241,9.1597,2.3235,0.9343,0.9292,4.0417,42.2586,32.7685,6.6022,32.4596,28.8358,605.9056,45.5283,4.8065,0.9841,39.9351,29.981,6.0985,51.9993,14.6527,56.3212,41.5425,0.0183,1.0,1.093,0.5037,1.968,0.6242,1.0959
esophagitis_03.png,esophagitis,sr:ibp,25.3221,0.7079,151.7219,12.3175,9.4914,2.416,0.9303,0.9247,4.189,42.351,32.8779,6.6679,73.9144,29.506,956.5541,45.6843,4.863,1.0,39.9351,29.981,6.0985,51.9993,14.6527,56.3212,41.5425,0.0183,1.0,1.0966,0.5694,2.0137,1.4214,1.0997
esophagitis_03.png,esophagitis,sr:unsharp_sr,25.9832,0.7994,130.1942,11.4103,8.8318,2.4326,0.9403,0.9352,3.8661,42.3677,32.6796,6.6317,59.6816,27.172,268.116,45.3868,3.8376,1.0,39.9351,29.981,6.0985,51.9993,14.6527,56.3212,41.5425,0.0183,1.0,1.09,0.5332,1.8544,1.1477,1.0925
esophagitis_04.png,esophagitis,PAPER,28.1373,0.9082,78.2325,8.8449,6.519,2.7542,0.968,0.9604,2.9094,41.5192,32.3307,5.9768,25.5024,20.777,87.6339,45.683,0.6271,0.9825,38.765,29.098,6.0598,52.474,14.7039,55.8772,40.6544,0.0183,1.0,1.1111,-0.083,1.413,0.486,1.1237
esophagitis_04.png,esophagitis,space:yiq,26.2046,0.9021,155.0844,12.4533,8.6654,6.9855,0.9693,0.9369,2.9526,45.7505,35.6344,6.0325,52.3641,21.4231,68.1445,39.7843,0.3723,0.984,38.765,29.098,6.0598,52.474,14.7039,55.8772,40.6544,0.0183,1.0,1.2246,-0.0273,1.457,0.9979,0.9786
esophagitis_04.png,esophagitis,space:ycrcb,26.1129,0.9042,158.3275,12.5828,8.7778,7.2289,0.9698,0.9362,3.0575,45.994,35.6761,6.0145,25.0624,21.3992,69.3009,39.7337,0.3296,0.984,38.765,29.098,6.0598,52.474,14.7039,55.8772,40.6544,0.0183,1.0,1.2261,-0.0453,1.4553,0.4776,0.9774
esophagitis_04.png,esophagitis,space:lab,26.293,0.9101,152.6048,12.3533,8.4142,7.0488,0.9729,0.9387,3.006,45.8138,35.9027,6.1841,25.2876,22.4932,75.381,41.3463,0.8591,0.9843,38.765,29.098,6.0598,52.474,14.7039,55.8772,40.6544,0.0183,1.0,1.2339,0.1243,1.5297,0.4819,1.017
esophagitis_04.png,esophagitis,space:hsi,25.3289,0.899,150.4252,12.2648,8.5266,6.5004,0.9668,0.9372,3.5936,45.2654,35.3982,6.1817,55.382,21.5133,79.8077,49.5876,0.4089,1.0,38.765,29.098,6.0598,52.474,14.7039,55.8772,40.6544,0.0183,1.0,1.2165,0.1219,1.4631,1.0554,1.2197
esophagitis_04.png,esophagitis,contrast:clahe_sk,21.6226,0.5898,351.5786,18.7504,16.021,10.0316,0.8882,0.8534,7.6635,48.7966,34.3381,6.8578,56.6273,34.5403,430.3406,50.0066,5.0095,0.9835,38.765,29.098,6.0598,52.474,14.7039,55.8772,40.6544,0.0183,1.0,1.1801,0.798,2.3491,1.0791,1.23
esophagitis_04.png,esophagitis,contrast:he,21.919,0.701,322.736,17.9649,15.5813,15.5466,0.977,0.9087,7.5461,54.3116,34.9541,6.8608,53.1876,26.0297,491.0759,51.8186,0.7507,1.0,38.765,29.098,6.0598,52.474,14.7039,55.8772,40.6544,0.0183,1.0,1.2013,0.801,1.7703,1.0136,1.2746
esophagitis_04.png,esophagitis,contrast:bbhe,23.9128,0.728,209.51,14.4745,11.2584,8.0505,0.9578,0.9172,4.923,46.8156,36.5145,6.7524,24.6888,25.6046,186.4626,51.2507,3.4561,0.9704,38.765,29.098,6.0598,52.474,14.7039,55.8772,40.6544,0.0183,1.0,1.2549,0.6926,1.7413,0.4705,1.2606
esophagitis_04.png,esophagitis,contrast:dsihe,23.8891,0.7086,211.0464,14.5274,11.4727,7.2365,0.9489,0.9131,4.9925,46.0015,36.2323,6.7171,23.9222,25.9054,198.1009,50.7735,4.5517,0.9706,38.765,29.098,6.0598,52.474,14.7039,55.8772,40.6544,0.0183,1.0,1.2452,0.6573,1.7618,0.4559,1.2489
esophagitis_04.png,esophagitis,contrast:agcwd,25.8986,0.8021,131.7475,11.4781,9.6176,7.065,0.9508,0.929,4.421,31.7,26.863,5.504,16.5482,16.3376,56.9913,36.62,0.5081,0.8983,38.765,29.098,6.0598,52.474,14.7039,55.8772,40.6544,0.0183,1.0,0.9232,-0.5558,1.1111,0.3154,0.9008
esophagitis_04.png,esophagitis,contrast:msr,27.4066,0.7986,95.2092,9.7575,7.1887,2.5992,0.9561,0.9504,3.4115,41.3642,31.7901,6.6834,46.3144,24.7351,170.2913,44.4388,2.3712,1.0,38.765,29.098,6.0598,52.474,14.7039,55.8772,40.6544,0.0183,1.0,1.0925,0.6236,1.6822,0.8826,1.0931
esophagitis_04.png,esophagitis,contrast:stretch,27.5993,0.9063,88.6237,9.414,7.8043,6.828,0.9979,0.9671,3.2214,45.593,35.2381,5.978,52.449,17.013,74.7313,49.4178,0.174,1.0,38.765,29.098,6.0598,52.474,14.7039,55.8772,40.6544,0.0183,1.0,1.211,-0.0818,1.157,0.9995,1.2156
esophagitis_04.png,esophagitis,upsample:hu_wbi_literal,31.0776,0.9453,40.2511,6.3444,4.6775,1.6348,0.9776,0.9765,2.1094,37.1302,28.6389,5.947,24.5189,18.2142,72.1894,40.6684,0.1068,0.9806,38.765,29.098,6.0598,52.474,14.7039,55.8772,40.6544,0.0183,1.0,0.9842,-0.1128,1.2387,0.4673,1.0003
esophagitis_04.png,esophagitis,upsample:bilinear,28.1981,0.9142,77.2332,8.7882,6.4474,2.6914,0.9686,0.9609,2.8779,41.4564,32.3774,5.9392,25.5252,20.5532,80.3435,45.7072,0.3922,0.9825,38.765,29.098,6.0598,52.474,14.7039,55.8772,40.6544,0.0183,1.0,1.1127,-0.1206,1.3978,0.4864,1.1243
esophagitis_04.png,esophagitis,upsample:bicubic,28.1289,0.8995,78.4715,8.8584,6.582,2.7326,0.9681,0.9603,2.885,41.4976,32.4,6.13,55.4282,21.1754,97.2874,45.5249,0.6042,1.0,38.765,29.098,6.0598,52.474,14.7039,55.8772,40.6544,0.0183,1.0,1.1135,0.0702,1.4401,1.0563,1.1198
esophagitis_04.png,esophagitis,upsample:lanczos4,28.1235,0.9011,78.6136,8.8664,6.5859,2.7744,0.968,0.9603,2.8887,41.5394,32.3678,6.1444,55.6375,21.0745,99.3058,45.5114,0.5249,1.0,38.765,29.098,6.0598,52.474,14.7039,55.8772,40.6544,0.0183,1.0,1.1124,0.0846,1.4333,1.0603,1.1195
esophagitis_04.png,esophagitis,upsample:nearest,28.5629,0.9006,70.9754,8.4247,6.3335,2.5609,0.9706,0.9638,2.7874,41.3259,32.1537,6.1261,55.3537,20.9469,125.0988,45.2579,0.589,1.0,38.765,29.098,6.0598,52.474,14.7039,55.8772,40.6544,0.0183,1.0,1.105,0.0663,1.4246,1.0549,1.1132
esophagitis_04.png,esophagitis,upsample:none,28.5978,0.909,70.4892,8.3958,6.2814,2.0537,0.9686,0.9632,2.8201,40.8187,31.9197,5.9677,25.7511,20.8114,124.9064,45.081,0.6561,0.9823,38.765,29.098,6.0598,52.474,14.7039,55.8772,40.6544,0.0183,1.0,1.097,-0.0921,1.4154,0.4907,1.1089
esophagitis_04.png,esophagitis,sr:none,27.2741,0.8518,95.979,9.7969,7.5278,2.6237,0.9567,0.9503,3.3069,41.3887,32.0026,6.5362,60.3397,24.5548,126.9588,45.0784,1.1734,0.9829,38.765,29.098,6.0598,52.474,14.7039,55.8772,40.6544,0.0183,1.0,1.0998,0.4764,1.67,1.1499,1.1088
esophagitis_04.png,esophagitis,sr:lanczos_detail,26.532,0.7676,113.9675,10.6756,8.1848,2.7302,0.948,0.9412,3.6501,41.4952,32.1434,6.5686,31.6425,27.8723,551.8462,45.3722,3.8925,0.9831,38.765,29.098,6.0598,52.474,14.7039,55.8772,40.6544,0.0183,1.0,1.1047,0.5088,1.8956,0.603,1.116
esophagitis_04.png,esophagitis,sr:ibp,26.216,0.7271,122.5496,11.0702,8.4864,2.8685,0.944,0.9369,3.8114,41.6335,32.1777,6.5714,33.7494,28.3826,859.8763,45.4718,3.9352,0.9832,38.765,29.098,6.0598,52.474,14.7039,55.8772,40.6544,0.0183,1.0,1.1058,0.5116,1.9303,0.6432,1.1185
esophagitis_04.png,esophagitis,sr:unsharp_sr,26.9453,0.8163,103.5479,10.1758,7.8651,2.824,0.9535,0.9467,3.4811,41.589,32.0725,6.5982,62.5704,26.3797,242.5519,45.2502,2.6138,1.0,38.765,29.098,6.0598,52.474,14.7039,55.8772,40.6544,0.0183,1.0,1.1022,0.5384,1.7941,1.1924,1.113
esophagitis_05.png,esophagitis,PAPER,27.2322,0.9011,96.786,9.838,7.1103,2.7088,0.9561,0.9486,3.1219,41.8523,31.6706,5.9295,25.2029,20.8226,91.1997,46.4754,0.975,0.9813,39.1435,28.4695,6.0187,51.8164,14.3103,56.3689,41.6787,0.0183,1.0,1.1124,-0.0892,1.4551,0.4864,1.1151
esophagitis_05.png,esophagitis,space:yiq,26.1578,0.8989,156.8627,12.5245,8.6652,6.8068,0.9633,0.933,2.9212,45.9503,34.6492,5.9849,53.6959,21.1943,68.6834,40.8916,0.3693,1.0,39.1435,28.4695,6.0187,51.8164,14.3103,56.3689,41.6787,0.0183,1.0,1.2171,-0.0338,1.4811,1.0363,0.9811
esophagitis_05.png,esophagitis,space:ycrcb,26.0266,0.9003,161.5451,12.71,8.8162,7.0581,0.9633,0.9317,3.0429,46.2017,34.722,5.946,39.5909,21.18,69.9701,40.8844,0.4501,0.9829,39.1435,28.4695,6.0187,51.8164,14.3103,56.3689,41.6787,0.0183,1.0,1.2196,-0.0727,1.4801,0.7641,0.9809
esophagitis_05.png,esophagitis,space:lab,26.1938,0.9043,155.899,12.486,8.5697,6.9394,0.9674,0.9346,3.026,46.0829,35.0131,6.2009,24.802,22.4369,78.6185,42.3326,1.033,0.9832,39.1435,28.4695,6.0187,51.8164,14.3103,56.3689,41.6787,0.0183,1.0,1.2298,0.1822,1.5679,0.4787,1.0157
esophagitis_05.png,esophagitis,space:hsi,25.1704,0.9029,155.4115,12.4664,8.5615,6.3717,0.9588,0.9316,3.6341,45.5153,34.3194,6.0066,24.7936,21.2023,81.6716,50.2873,0.3357,0.9828,39.1435,28.4695,6.0187,51.8164,14.3103,56.3689,41.6787,0.0183,1.0,1.2055,-0.0121,1.4816,0.4785,1.2065
esophagitis_05.png,esophagitis,contrast:clahe_sk,21.0392,0.5736,403.9079,20.0975,17.1152,9.8701,0.8558,0.8223,8.0986,49.0136,33.8257,6.8487,46.5825,34.7138,448.1287,50.8396,4.686,0.9667,39.1435,28.4695,6.0187,51.8164,14.3103,56.3689,41.6787,0.0183,1.0,1.1881,0.83,2.4258,0.899,1.2198
esophagitis_05.png,esophagitis,contrast:he,22.1016,0.7084,308.9456,17.5768,15.3121,15.2914,0.9789,0.9121,7.4211,54.4349,34.2928,6.8131,51.8269,25.3386,487.4578,52.8922,0.5707,0.9826,39.1435,28.4695,6.0187,51.8164,14.3103,56.3689,41.6787,0.0183,1.0,1.2045,0.7944,1.7707,1.0002,1.269
esophagitis_05.png,esophagitis,contrast:bbhe,24.0126,0.7326,203.8955,14.2792,11.1611,8.0116,0.9575,0.9172,4.8729,47.1551,35.7581,6.7213,24.1134,24.7598,184.1215,52.4904,2.977,0.9664,39.1435,28.4695,6.0187,51.8164,14.3103,56.3689,41.6787,0.0183,1.0,1.256,0.7026,1.7302,0.4654,1.2594
esophagitis_05.png,esophagitis,contrast:dsihe,23.9448,0.7095,207.74,14.4132,11.4482,7.105,0.9458,0.9111,4.9604,46.2486,35.397,6.6787,21.5262,25.2399,196.3724,51.9671,3.4821,0.9504,39.1435,28.4695,6.0187,51.8164,14.3103,56.3689,41.6787,0.0183,1.0,1.2433,0.66,1.7638,0.4154,1.2469
esophagitis_05.png,esophagitis,contrast:agcwd,25.8113,0.7968,135.4803,11.6396,9.6481,7.116,0.9465,0.9248,4.5038,32.0275,26.2684,5.3934,16.5329,16.3505,60.2772,37.6963,0.3357,0.8824,39.1435,28.4695,6.0187,51.8164,14.3103,56.3689,41.6787,0.0183,1.0,0.9227,-0.6253,1.1426,0.3191,0.9044
esophagitis_05.png,esophagitis,contrast:msr,26.2366,0.7788,123.1081,11.0954,8.1723,4.3824,0.9502,0.9382,3.8426,43.5259,32.072,6.7172,44.5484,26.389,201.4992,47.3782,3.3737,1.0,39.1435,28.4695,6.0187,51.8164,14.3103,56.3689,41.6787,0.0183,1.0,1.1265,0.6985,1.8441,0.8597,1.1367
esophagitis_05.png,esophagitis,contrast:stretch,25.7363,0.8976,135.6472,11.6468,9.6463,8.7088,0.998,0.9523,3.9382,47.8523,35.9378,5.992,51.8142,17.162,81.6898,52.6191,0.1541,1.0,39.1435,28.4695,6.0187,51.8164,14.3103,56.3689,41.6787,0.0183,1.0,1.2623,-0.0267,1.1993,1.0,1.2625
esophagitis_05.png,esophagitis,upsample:hu_wbi_literal,29.8118,0.9409,54.0404,7.3512,5.3527,1.6525,0.9679,0.9669,2.3431,37.491,27.9616,5.8949,24.1589,18.2785,76.1017,41.4637,0.2655,0.9787,39.1435,28.4695,6.0187,51.8164,14.3103,56.3689,41.6787,0.0183,1.0,0.9822,-0.1238,1.2773,0.4662,0.9948
esophagitis_05.png,esophagitis,upsample:bilinear,27.3106,0.9152,95.0126,9.7474,6.9792,2.7025,0.9566,0.9494,3.033,41.8461,31.5784,6.0377,25.1999,20.8755,84.0453,46.4136,0.7736,0.9811,39.1435,28.4695,6.0187,51.8164,14.3103,56.3689,41.6787,0.0183,1.0,1.1092,0.019,1.4588,0.4863,1.1136
esophagitis_05.png,esophagitis,upsample:bicubic,27.2463,0.9041,96.3754,9.8171,7.098,2.7345,0.9561,0.9487,3.1283,41.878,31.619,5.9457,25.2583,21.0012,102.6452,46.4738,1.2268,0.9813,39.1435,28.4695,6.0187,51.8164,14.3103,56.3689,41.6787,0.0183,1.0,1.1106,-0.073,1.4676,0.4875,1.115
esophagitis_05.png,esophagitis,upsample:lanczos4,27.2156,0.9048,97.0685,9.8523,7.123,2.7733,0.9557,0.9483,3.1382,41.9168,31.5814,5.9615,25.2203,20.9093,105.257,46.4447,1.2054,0.9811,39.1435,28.4695,6.0187,51.8164,14.3103,56.3689,41.6787,0.0183,1.0,1.1093,-0.0572,1.4611,0.4867,1.1144
esophagitis_05.png,esophagitis,upsample:nearest,27.7527,0.8967,85.7565,9.2605,6.8166,2.5142,0.9605,0.954,2.996,41.6577,31.4375,6.1171,55.0391,21.0278,135.6285,46.0615,1.2024,1.0,39.1435,28.4695,6.0187,51.8164,14.3103,56.3689,41.6787,0.0183,1.0,1.1043,0.0984,1.4694,1.0622,1.1052
esophagitis_05.png,esophagitis,upsample:none,27.5804,0.9093,89.301,9.4499,6.8794,2.1126,0.9559,0.9509,3.0081,41.2561,31.0865,6.0563,25.273,21.2006,138.224,45.7526,1.3565,0.981,39.1435,28.4695,6.0187,51.8164,14.3103,56.3689,41.6787,0.0183,1.0,1.0919,0.0376,1.4815,0.4877,1.0977
esophagitis_05.png,esophagitis,sr:none,26.4453,0.845,116.5684,10.7967,8.099,2.5988,0.9428,0.9367,3.5109,41.7423,31.2748,6.5039,57.998,24.6315,132.4774,45.8968,1.7761,0.9818,39.1435,28.4695,6.0187,51.8164,14.3103,56.3689,41.6787,0.0183,1.0,1.0985,0.4852,1.7212,1.1193,1.1012
esophagitis_05.png,esophagitis,sr:lanczos_detail,25.7859,0.7587,135.6599,11.6473,8.7737,2.6935,0.9332,0.9266,3.8628,41.837,31.4389,6.5417,31.2974,28.0473,578.7759,46.2,4.0863,0.982,39.1435,28.4695,6.0187,51.8164,14.3103,56.3689,41.6787,0.0183,1.0,1.1043,0.523,1.9599,0.604,1.1085
esophagitis_05.png,esophagitis,sr:ibp,25.5038,0.7173,144.827,12.0344,9.1172,2.7815,0.9289,0.9219,4.0135,41.925,31.5406,6.6112,68.0142,28.6971,914.0381,46.3577,4.1748,1.0,39.1435,28.4695,6.0187,51.8164,14.3103,56.3689,41.6787,0.0183,1.0,1.1079,0.5925,2.0053,1.3126,1.1123
esophagitis_05.png,esophagitis,sr:unsharp_sr,26.1531,0.8088,124.6151,11.1631,8.4418,2.7981,0.9392,0.9327,3.6896,41.9417,31.3496,6.5676,59.1646,26.4763,255.8813,46.0749,2.9694,1.0,39.1435,28.4695,6.0187,51.8164,14.3103,56.3689,41.6787,0.0183,1.0,1.1012,0.5489,1.8502,1.1418,1.1055
hp_01.png,helicobacter_pylori,PAPER,27.4932,0.8929,100.1599,10.008,7.3135,3.2461,0.9625,0.9533,3.0588,44.908,33.7104,6.1464,25.8047,28.1087,167.5085,38.6647,1.5015,0.9823,41.6618,30.001,6.0597,52.2457,17.6875,70.5856,34.4542,0.0198,1.0,1.1236,0.0867,1.5892,0.4939,1.1222
hp_01.png,helicobacter_pylori,space:yiq,26.0355,0.8814,159.4889,12.6289,8.959,6.8985,0.9686,0.9389,3.1172,48.5603,36.5589,6.1252,55.5631,28.7598,180.2591,33.7482,1.6373,0.9833,41.6618,30.001,6.0597,52.2457,17.6875,70.5856,34.4542,0.0198,1.0,1.2186,0.0655,1.626,1.0635,0.9795
